2010,11,Takoma,AM Peak,3151.1
2010,11,Tenleytown-AU,AM Peak,1790.7
2010,11,Twinbrook,AM Peak,2257
2010,11,U Street-Cardozo,AM Peak,1910
2010,11,Union Station,AM Peak,9338.9
2010,11,Van Dorn Street,AM Peak,2238.8
2010,11,Van Ness-UDC,AM Peak,2678.5
2010,11,Vienna,AM Peak,9482.1
2010,11,Virginia Square-GMU,AM Peak,1734.9
2010,11,Waterfront,AM Peak,1187.3
2010,11,West Falls Church,AM Peak,6531.7
2010,11,West Hyattsville,AM Peak,1998.6
2010,11,Wheaton,AM Peak,2177.3
2010,11,White Flint,AM Peak,1550
2010,11,Woodley Park-Zoo,AM Peak,2574.2
2010,12,Addison Road,AM Peak,1956.5
2010,12,Anacostia,AM Peak,2724.9
2010,12,Archives-Navy Memorial,AM Peak,320.6
2010,12,Arlington Cemetery,AM Peak,19.1
2010,12,Ballston,AM Peak,3948.4
2010,12,Benning Road,AM Peak,1419.7
2010,12,Bethesda,AM Peak,2833.3
2010,12,Braddock Road,AM Peak,2227.7
2010,12,Branch Avenue,AM Peak,4269.1
2010,12,Brookland,AM Peak,1670
2010,12,Capitol Heights,AM Peak,1116.9
2010,12,Capitol South,AM Peak,725.2
2010,12,Cheverly,AM Peak,883.7
2010,12,Clarendon,AM Peak,1436.5
2010,12,Cleveland Park,AM Peak,1933
2010,12,College Park-U of MD,AM Peak,1677.2
2010,12,Columbia Heights,AM Peak,3606.9
2010,12,Congress Heights,AM Peak,1157
2010,12,Court House,AM Peak,2801.7
2010,12,Crystal City,AM Peak,3381.3
2010,12,Deanwood,AM Peak,771
2010,12,Dunn Loring,AM Peak,2588.4
2010,12,Dupont Circle,AM Peak,3559.7
2010,12,East Falls Church,AM Peak,2124.6
2010,12,Eastern Market,AM Peak,1964.7
2010,12,Eisenhower Avenue,AM Peak,690.8
2010,12,Farragut North,AM Peak,943.4
2010,12,Farragut West,AM Peak,913.7
2010,12,Federal Center SW,AM Peak,339.7
2010,12,Federal Triangle,AM Peak,198.2
2010,12,Foggy Bottom,AM Peak,1808
2010,12,Forest Glen,AM Peak,1393.5
2010,12,Fort Totten,AM Peak,3096.7
2010,12,Franconia-Springfield,AM Peak,5887
2010,12,Friendship Heights,AM Peak,2854.6
2010,12,Gallery Place-Chinatown,AM Peak,1453.2
2010,12,Georgia Avenue-Petworth,AM Peak,1969.4
2010,12,Glenmont,AM Peak,3644.7
2010,12,Greenbelt,AM Peak,3758.8
2010,12,Grosvenor,AM Peak,3260.6
2010,12,Huntington,AM Peak,5606.9
2010,12,Judiciary Square,AM Peak,439
2010,12,King Street,AM Peak,2543.3
2010,12,L'Enfant Plaza,AM Peak,2545
2010,12,Landover,AM Peak,1456.2
2010,12,Largo Town Center,AM Peak,3020.4
2010,12,McPherson Square,AM Peak,1388.9
2010,12,Medical Center,AM Peak,800.1
2010,12,Metro Center,AM Peak,1482.2
2010,12,Minnesota Avenue,AM Peak,1010.8
2010,12,Morgan Blvd.,AM Peak,1014.6
2010,12,Mt. Vernon Square-UDC,AM Peak,968.8
2010,12,Navy Yard,AM Peak,803.3
2010,12,Naylor Road,AM Peak,1566.8
2010,12,New Carrollton,AM Peak,5819.6
2010,12,New York Ave,AM Peak,1026.1
2010,12,Pentagon,AM Peak,5821.9
2010,12,Pentagon City,AM Peak,5084.5
2010,12,Potomac Avenue,AM Peak,1802.3
2010,12,Prince George's Plaza,AM Peak,1845.6
2010,12,Reagan Washington National Airport,AM Peak,618.1
2010,12,Rhode Island Avenue,AM Peak,1774.8
2010,12,Rockville,AM Peak,2082
2010,12,Rosslyn,AM Peak,3795.5
2010,12,Shady Grove,AM Peak,8612.9
2010,12,Shaw-Howard University,AM Peak,1098.3
2010,12,Silver Spring,AM Peak,5074.3
2010,12,Smithsonian,AM Peak,290.6
2010,12,Southern Avenue,AM Peak,3420.2
2010,12,Stadium-Armory,AM Peak,961.7
2010,12,Suitland,AM Peak,3365.1
2010,12,Takoma,AM Peak,2789
2010,12,Tenleytown-AU,AM Peak,1439.6
2010,12,Twinbrook,AM Peak,2006.4
2010,12,U Street-Cardozo,AM Peak,1773.3
2010,12,Union Station,AM Peak,8654
2010,12,Van Dorn Street,AM Peak,2015.8
2010,12,Van Ness-UDC,AM Peak,2359.2
2010,12,Vienna,AM Peak,8583.1
2010,12,Virginia Square-GMU,AM Peak,1529
2010,12,Waterfront,AM Peak,1054.1
2010,12,West Falls Church,AM Peak,5909.2
2010,12,West Hyattsville,AM Peak,1820.8
2010,12,Wheaton,AM Peak,1958.9
2010,12,White Flint,AM Peak,1391.6
2010,12,Woodley Park-Zoo,AM Peak,2188.7
2011,1,Addison Road,AM Peak,2037.1
2011,1,Anacostia,AM Peak,2905.8
2011,1,Archives-Navy Memorial,AM Peak,357.3
2011,1,Arlington Cemetery,AM Peak,10.5
2011,1,Ballston,AM Peak,4458
2011,1,Benning Road,AM Peak,1499
2011,1,Bethesda,AM Peak,3163.7
2011,1,Braddock Road,AM Peak,2548.6
2011,1,Branch Avenue,AM Peak,4520.4
2011,1,Brookland,AM Peak,1890.9
2011,1,Capitol Heights,AM Peak,1150.6
2011,1,Capitol South,AM Peak,840.4
2011,1,Cheverly,AM Peak,930
2011,1,Clarendon,AM Peak,1714.8
2011,1,Cleveland Park,AM Peak,2225
2011,1,College Park-U of MD,AM Peak,1796.6
2011,1,Columbia Heights,AM Peak,4026.4
2011,1,Congress Heights,AM Peak,1234.9
2011,1,Court House,AM Peak,3247.6
2011,1,Crystal City,AM Peak,3980.5
2011,1,Deanwood,AM Peak,803.9
2011,1,Dunn Loring,AM Peak,2764.7
2011,1,Dupont Circle,AM Peak,4129.5
2011,1,East Falls Church,AM Peak,2383.1
2011,1,Eastern Market,AM Peak,2317.3
2011,1,Eisenhower Avenue,AM Peak,782
2011,1,Farragut North,AM Peak,1062.6
2011,1,Farragut West,AM Peak,1197.4
2011,1,Federal Center SW,AM Peak,388.6
2011,1,Federal Triangle,AM Peak,194.3
2011,1,Foggy Bottom,AM Peak,2014.5
2011,1,Forest Glen,AM Peak,1540.7
2011,1,Fort Totten,AM Peak,3316.4
2011,1,Franconia-Springfield,AM Peak,6512.4
2011,1,Friendship Heights,AM Peak,3217.8
2011,1,Gallery Place-Chinatown,AM Peak,1650
2011,1,Georgia Avenue-Petworth,AM Peak,2196.1
2011,1,Glenmont,AM Peak,3845.7
2011,1,Greenbelt,AM Peak,3932.9
2011,1,Grosvenor,AM Peak,3622.3
2011,1,Huntington,AM Peak,6160.8
2011,1,Judiciary Square,AM Peak,481.2
2011,1,King Street,AM Peak,2838.8
2011,1,L'Enfant Plaza,AM Peak,2861
2011,1,Landover,AM Peak,1517.6
2011,1,Largo Town Center,AM Peak,3202.9
2011,1,McPherson Square,AM Peak,1505.1
2011,1,Medical Center,AM Peak,925.4
2011,1,Metro Center,AM Peak,1561.3
2011,1,Minnesota Avenue,AM Peak,1057.4
2011,1,Morgan Blvd.,AM Peak,1056.2
2011,1,Mt. Vernon Square-UDC,AM Peak,1072.3
2011,1,Navy Yard,AM Peak,936.2
2011,1,Naylor Road,AM Peak,1620.2
2011,1,New Carrollton,AM Peak,4659.6
2011,1,New York Ave,AM Peak,1123.1
2011,1,Pentagon,AM Peak,6526.4
2011,1,Pentagon City,AM Peak,5561.2
2011,1,Potomac Avenue,AM Peak,1635.8
2011,1,Prince George's Plaza,AM Peak,1985.8
2011,1,Reagan Washington National Airport,AM Peak,604.6
2011,1,Rhode Island Avenue,AM Peak,1834.2
2011,1,Rockville,AM Peak,2223.5
2011,1,Rosslyn,AM Peak,4336.1
2011,1,Shady Grove,AM Peak,9115.6
2011,1,Shaw-Howard University,AM Peak,1240.5
2011,1,Silver Spring,AM Peak,5601.8
2011,1,Smithsonian,AM Peak,305.5
2011,1,Southern Avenue,AM Peak,3531.5
2011,1,Stadium-Armory,AM Peak,1088.4
2011,1,Suitland,AM Peak,3495
2011,1,Takoma,AM Peak,3074.3
2011,1,Tenleytown-AU,AM Peak,1775.9
2011,1,Twinbrook,AM Peak,2130.5
2011,1,U Street-Cardozo,AM Peak,2011.6
2011,1,Union Station,AM Peak,9616.7
2011,1,Van Dorn Street,AM Peak,2222.6
2011,1,Van Ness-UDC,AM Peak,2747.2
2011,1,Vienna,AM Peak,9288.9
2011,1,Virginia Square-GMU,AM Peak,1775.3
2011,1,Waterfront,AM Peak,1194.9
2011,1,West Falls Church,AM Peak,6443.5
2011,1,West Hyattsville,AM Peak,1856.8
2011,1,Wheaton,AM Peak,2112.8
2011,1,White Flint,AM Peak,1502.9
2011,1,Woodley Park-Zoo,AM Peak,2564.7
2011,2,Addison Road,AM Peak,2231.5
2011,2,Anacostia,AM Peak,3181.1
2011,2,Archives-Navy Memorial,AM Peak,377.7
2011,2,Arlington Cemetery,AM Peak,12.5
2011,2,Ballston,AM Peak,4708.9
2011,2,Benning Road,AM Peak,1593.4
2011,2,Bethesda,AM Peak,3389.1
2011,2,Braddock Road,AM Peak,2657.7
2011,2,Branch Avenue,AM Peak,4800.2
2011,2,Brookland,AM Peak,2069.8
2011,2,Capitol Heights,AM Peak,1249.1
2011,2,Capitol South,AM Peak,890.9
2011,2,Cheverly,AM Peak,992.5
2011,2,Clarendon,AM Peak,1796.9
2011,2,Cleveland Park,AM Peak,2373.9
2011,2,College Park-U of MD,AM Peak,1982.6
2011,2,Columbia Heights,AM Peak,3893.5
2011,2,Congress Heights,AM Peak,1373.1
2011,2,Court House,AM Peak,3387.7
2011,2,Crystal City,AM Peak,4166.6
2011,2,Deanwood,AM Peak,856.2
2011,2,Dunn Loring,AM Peak,2943.7
2011,2,Dupont Circle,AM Peak,4454
2011,2,East Falls Church,AM Peak,2490.8
2011,2,Eastern Market,AM Peak,2413.8
2011,2,Eisenhower Avenue,AM Peak,833.1
2011,2,Farragut North,AM Peak,1125.4
2011,2,Farragut West,AM Peak,1296.3
2011,2,Federal Center SW,AM Peak,399.4
2011,2,Federal Triangle,AM Peak,225.2
2011,2,Foggy Bottom,AM Peak,2239.8
2011,2,Forest Glen,AM Peak,1634.6
2011,2,Fort Totten,AM Peak,3562.1
2011,2,Franconia-Springfield,AM Peak,6627.4
2011,2,Friendship Heights,AM Peak,3397.1
2011,2,Gallery Place-Chinatown,AM Peak,1735.3
2011,2,Georgia Avenue-Petworth,AM Peak,2411.2
2011,2,Glenmont,AM Peak,4099.1
2011,2,Greenbelt,AM Peak,4124.5
2011,2,Grosvenor,AM Peak,3855.7
2011,2,Huntington,AM Peak,6398.5
2011,2,Judiciary Square,AM Peak,495.5
2011,2,King Street,AM Peak,2941.1
2011,2,L'Enfant Plaza,AM Peak,3029.6
2011,2,Landover,AM Peak,1636.3
2011,2,Largo Town Center,AM Peak,3343.8
2011,2,McPherson Square,AM Peak,1628.3
2011,2,Medical Center,AM Peak,991.6
2011,2,Metro Center,AM Peak,1741.1
2011,2,Minnesota Avenue,AM Peak,1153.4
2011,2,Morgan Blvd.,AM Peak,1103
2011,2,Mt. Vernon Square-UDC,AM Peak,1117.7
2011,2,Navy Yard,AM Peak,965.6
2011,2,Naylor Road,AM Peak,1766.2
2011,2,New Carrollton,AM Peak,6461.9
2011,2,New York Ave,AM Peak,1317
2011,2,Pentagon,AM Peak,6610.2
2011,2,Pentagon City,AM Peak,5753.9
2011,2,Potomac Avenue,AM Peak,2171.4
2011,2,Prince George's Plaza,AM Peak,2187.4
2011,2,Reagan Washington National Airport,AM Peak,628.5
2011,2,Rhode Island Avenue,AM Peak,1983.6
2011,2,Rockville,AM Peak,2346
2011,2,Rosslyn,AM Peak,4626.5
2011,2,Shady Grove,AM Peak,9645.1
2011,2,Shaw-Howard University,AM Peak,1289.9
2011,2,Silver Spring,AM Peak,6009.5
2011,2,Smithsonian,AM Peak,340.1
2011,2,Southern Avenue,AM Peak,3826.5
2011,2,Stadium-Armory,AM Peak,1144.4
2011,2,Suitland,AM Peak,3703.7
2011,2,Takoma,AM Peak,3340.5
2011,2,Tenleytown-AU,AM Peak,1975.3
2011,2,Twinbrook,AM Peak,2288.2
2011,2,U Street-Cardozo,AM Peak,2134.3
2011,2,Union Station,AM Peak,10222.1
2011,2,Van Dorn Street,AM Peak,2300.7
2011,2,Van Ness-UDC,AM Peak,2922.9
2011,2,Vienna,AM Peak,9878.3
2011,2,Virginia Square-GMU,AM Peak,1837.8
2011,2,Waterfront,AM Peak,1268.5
2011,2,West Falls Church,AM Peak,6804.9
2011,2,West Hyattsville,AM Peak,1998.1
2011,2,Wheaton,AM Peak,2270.8
2011,2,White Flint,AM Peak,1632.8
2011,2,Woodley Park-Zoo,AM Peak,2795.9
2011,3,Addison Road,AM Peak,2268.1
2011,3,Anacostia,AM Peak,3145.7
2011,3,Archives-Navy Memorial,AM Peak,390
2011,3,Arlington Cemetery,AM Peak,16.3
2011,3,Ballston,AM Peak,4724.9
2011,3,Benning Road,AM Peak,1646.5
2011,3,Bethesda,AM Peak,3447.7
2011,3,Braddock Road,AM Peak,2711.9
2011,3,Branch Avenue,AM Peak,4950.5
2011,3,Brookland,AM Peak,2088.9
2011,3,Capitol Heights,AM Peak,1285
2011,3,Capitol South,AM Peak,764.4
2011,3,Cheverly,AM Peak,1041.8
2011,3,Clarendon,AM Peak,1790.5
2011,3,Cleveland Park,AM Peak,2361.5
2011,3,College Park-U of MD,AM Peak,2033.2
2011,3,Columbia Heights,AM Peak,3747.7
2011,3,Congress Heights,AM Peak,1388.6
2011,3,Court House,AM Peak,3410.4
2011,3,Crystal City,AM Peak,4515.3
2011,3,Deanwood,AM Peak,897.6
2011,3,Dunn Loring,AM Peak,3027.5
2011,3,Dupont Circle,AM Peak,4606.3
2011,3,East Falls Church,AM Peak,2561.1
2011,3,Eastern Market,AM Peak,2407.7
2011,3,Eisenhower Avenue,AM Peak,906.6
2011,3,Farragut North,AM Peak,1168
2011,3,Farragut West,AM Peak,1322.5
2011,3,Federal Center SW,AM Peak,423.6
2011,3,Federal Triangle,AM Peak,217.1
2011,3,Foggy Bottom,AM Peak,2372
2011,3,Forest Glen,AM Peak,1644.7
2011,3,Fort Totten,AM Peak,3660.7
2011,3,Franconia-Springfield,AM Peak,6771
2011,3,Friendship Heights,AM Peak,3451.2
2011,3,Gallery Place-Chinatown,AM Peak,1776
2011,3,Georgia Avenue-Petworth,AM Peak,2452.6
2011,3,Glenmont,AM Peak,4156.2
2011,3,Greenbelt,AM Peak,4298.5
2011,3,Grosvenor,AM Peak,3904.8
2011,3,Huntington,AM Peak,6669.3
2011,3,Judiciary Square,AM Peak,533.9
2011,3,King Street,AM Peak,3153.9
2011,3,L'Enfant Plaza,AM Peak,3109.7
2011,3,Landover,AM Peak,1687.6
2011,3,Largo Town Center,AM Peak,3391.2
2011,3,McPherson Square,AM Peak,1688.6
2011,3,Medical Center,AM Peak,989.7
2011,3,Metro Center,AM Peak,1723.3
2011,3,Minnesota Avenue,AM Peak,1203.4
2011,3,Morgan Blvd.,AM Peak,1154.7
2011,3,Mt. Vernon Square-UDC,AM Peak,1138.9
2011,3,Navy Yard,AM Peak,957.8
2011,3,Naylor Road,AM Peak,1802.3
2011,3,New Carrollton,AM Peak,5970.6
2011,3,New York Ave,AM Peak,1393.8
2011,3,Pentagon,AM Peak,6721.9
2011,3,Pentagon City,AM Peak,5825
2011,3,Potomac Avenue,AM Peak,2185.1
2011,3,Prince George's Plaza,AM Peak,2210.3
2011,3,Reagan Washington National Airport,AM Peak,721.9
2011,3,Rhode Island Avenue,AM Peak,2091.2
2011,3,Rockville,AM Peak,2410.7
2011,3,Rosslyn,AM Peak,4827.1
2011,3,Shady Grove,AM Peak,9999.1
2011,3,Shaw-Howard University,AM Peak,1332.7
2011,3,Silver Spring,AM Peak,6132
2011,3,Smithsonian,AM Peak,369.3
2011,3,Southern Avenue,AM Peak,3830.3
2011,3,Stadium-Armory,AM Peak,1147.1
2011,3,Suitland,AM Peak,3736.5
2011,3,Takoma,AM Peak,3399.1
2011,3,Tenleytown-AU,AM Peak,1929.6
2011,3,Twinbrook,AM Peak,2366.6
2011,3,U Street-Cardozo,AM Peak,2109.3
2011,3,Union Station,AM Peak,10538.1
2011,3,Van Dorn Street,AM Peak,2345.8
2011,3,Van Ness-UDC,AM Peak,2941
2011,3,Vienna,AM Peak,10104.6
2011,3,Virginia Square-GMU,AM Peak,1825.3
2011,3,Waterfront,AM Peak,1262.6
2011,3,West Falls Church,AM Peak,6966.5
2011,3,West Hyattsville,AM Peak,2056.7
2011,3,Wheaton,AM Peak,2349.8
2011,3,White Flint,AM Peak,1651.4
